eu4_province;name;hoi4_state_id;hoi4_state_name;state_purity;hoi4_strategic_region_id;hoi4_strategic_region_name
3389;Summerdale;1257;Summerdale;1.000000;351;Midflusionea10
3390;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3391;Paysages;1168;Paysages;1.000000;141;Rustalia
3392;Hammerhand;498;Hammerhand;1.000000;131;Nitros
3393;Hammerhand;498;Hammerhand;1.000000;131;Nitros
3394;Bramble Woods;985;Bramble Woods;1.000000;285;Bramble Basins
3395;Yanbasidi;1337;Yanbasidi;1.000000;335;Puffiland7
3396;Yanbasidi;1337;Yanbasidi;1.000000;335;Puffiland7
3397;East Puffy Island;1331;East Puffy Island;1.000000;332;Puffiland4
3398;East Puffy Island;1331;East Puffy Island;1.000000;332;Puffiland4
3399;Kisastrat;939;Kisastrat;1.000000;220;Alraxia
3400;Kisastrat;939;Kisastrat;1.000000;220;Alraxia
3401;Near East Southern Stollparche;211;Near East Southern Stollparche;1.000000;241;Hyphaeicia
3402;Near East Southern Stollparche;211;Near East Southern Stollparche;1.000000;241;Hyphaeicia
3403;Near East Southern Stollparche;211;Near East Southern Stollparche;1.000000;241;Hyphaeicia
3404;Near East Southern Stollparche;211;Near East Southern Stollparche;1.000000;241;Hyphaeicia
3405;Near East Southern Stollparche;211;Near East Southern Stollparche;1.000000;241;Hyphaeicia
3406;Yanbasidi;1337;Yanbasidi;1.000000;335;Puffiland7
3407;Yanbasidi;1337;Yanbasidi;1.000000;335;Puffiland7
3408;Yarnis Bergen;595;Yarnis Bergen;1.000000;34;Meon
3409;Ad Khagaroth;1000;Ad Khagaroth;1.000000;288;Red Kolechia
3410;Azzukhad;1003;Azzukhad;1.000000;289;Sand Kolechia
3411;Yijnov;203;Yijnov;1.000000;311;Zikua
3412;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3413;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3414;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3415;Yanbasidi;1337;Yanbasidi;1.000000;335;Puffiland7
3416;Nhalutt;497;Nhalutt;1.000000;329;Puffiland1
3417;Mau-Vegas;530;Mau-Vegas;1.000000;32;Neu-Mewxico
3418;Mau-Vegas;530;Mau-Vegas;1.000000;32;Neu-Mewxico
3419;Mau-Vegas;530;Mau-Vegas;1.000000;32;Neu-Mewxico
3420;Purrton;531;Purrton;1.000000;40;Meowfelde
3421;Hammerhand;498;Hammerhand;1.000000;131;Nitros
3422;North Fodaria 10;1524;North Fodaria 10;1.000000;305;Kronk5
3423;West Petite Qualie;205;West Petite Qualie;1.000000;143;Central Sun Sea
3424;West Petite Qualie;205;West Petite Qualie;1.000000;143;Central Sun Sea
3425;Beauparc;350;Beauparc;1.000000;141;Rustalia
3426;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3427;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3428;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3429;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3430;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3431;Rustinia;1169;Rustinia;1.000000;141;Rustalia
3432;Praeliumen;1048;Praeliumen;1.000000;311;Zikua
3433;Ismhal;1098;Ismhal;1.000000;333;Puffiland5
3434;Purrton;531;Purrton;1.000000;40;Meowfelde
3435;Purrton;531;Purrton;1.000000;40;Meowfelde
3436;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3437;Katezic;190;Katezic;1.000000;356;Midflusionea15
3438;Katezic;190;Katezic;1.000000;356;Midflusionea15
3439;Katezic;190;Katezic;1.000000;356;Midflusionea15
3440;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3441;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3442;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3443;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3444;Dhalmaciti;936;Dhalmaciti;1.000000;216;Dhalmaciti
3445;Dhalmaciti;936;Dhalmaciti;1.000000;216;Dhalmaciti
3446;Mau-Vegas;530;Mau-Vegas;1.000000;32;Neu-Mewxico
3447;Novemberstadt;929;Novemberstadt;1.000000;217;Ballatonne Basin
3448;Novemberstadt;929;Novemberstadt;1.000000;217;Ballatonne Basin
3449;Novemberstadt;929;Novemberstadt;1.000000;217;Ballatonne Basin
3450;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3451;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3452;Ismhal;1098;Ismhal;0.768031;333;Puffiland5
3453;Ad Khagaroth;1000;Ad Khagaroth;1.000000;288;Red Kolechia
3454;Siaufokisj;196;Siaufokisj;1.000000;217;Ballatonne Basin
3455;Paysages;1168;Paysages;1.000000;141;Rustalia
3456;Jonesbearo;170;Jonesbearo;1.000000;355;Midflusionea14
3457;Jonesbearo;170;Jonesbearo;1.000000;355;Midflusionea14
3458;Jonesbearo;170;Jonesbearo;1.000000;355;Midflusionea14
3459;Nitros;606;Nitros;1.000000;131;Nitros
3460;Nitros;606;Nitros;1.000000;131;Nitros
3461;Nitros;606;Nitros;1.000000;131;Nitros
3462;Yijnov;203;Yijnov;1.000000;311;Zikua
3463;Yijnov;203;Yijnov;1.000000;311;Zikua
3464;Neu-Winston;147;Neu-Winston;1.000000;141;Rustalia
3465;Neu-Winston;147;Neu-Winston;1.000000;141;Rustalia
3466;Neu-Winston;147;Neu-Winston;1.000000;141;Rustalia
3467;Neu-Winston;147;Neu-Winston;1.000000;141;Rustalia
3468;Neu-Winston;147;Neu-Winston;1.000000;141;Rustalia
3469;Drakenburg;532;Drakenburg;1.000000;33;Drakwald Jungle
3470;Drakenburg;532;Drakenburg;1.000000;33;Drakwald Jungle
3471;Bramble Range;980;Bramble Range;1.000000;285;Bramble Basins
3472;Bramble Range;980;Bramble Range;1.000000;285;Bramble Basins
3473;Bramble Range;980;Bramble Range;1.000000;285;Bramble Basins
3474;Bramble Range;980;Bramble Range;1.000000;285;Bramble Basins
3475;Bramble Range;980;Bramble Range;1.000000;285;Bramble Basins
3476;Far East Amphibia 7;1521;Far East Amphibia 7;0.882576;311;Zikua
3477;Yinsk;1551;Yinsk;0.997664;311;Zikua
3478;Far East Amphibia 7;1521;Far East Amphibia 7;0.964286;311;Zikua
3479;Yinsk;1551;Yinsk;0.967662;311;Zikua
3480;Yinsk;1551;Yinsk;1.000000;311;Zikua
3481;Sporegazi;1334;Sporegazi;1.000000;332;Puffiland4
3482;Heimlichstaat;938;Heimlichstaat;1.000000;220;Alraxia
3483;Drakenburg;532;Drakenburg;1.000000;33;Drakwald Jungle
3484;Krazan;200;Krazan;1.000000;304;Kronkstaat
3485;Ismhal;1098;Ismhal;1.000000;333;Puffiland5
3486;Neu-Winston;147;Neu-Winston;1.000000;141;Rustalia
3487;Ameowzonia;1504;Ameowzonia;0.617371;33;Drakwald Jungle
3488;Meonwald;197;Meonwald;0.367010;34;Meon
3489;Riverboden;1260;Riverboden;1.000000;355;Midflusionea14
3490;Tihanian Woodlands;931;Tihanian Woodlands;1.000000;216;Dhalmaciti
3491;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3492;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3493;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3494;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3495;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3496;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3497;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3498;Far West Southern Stollparche 4;1153;Far West Southern Stollparche 4;1.000000;238;Groundhogistan
3499;Far West Southern Stollparche 3;194;Far West Southern Stollparche 3;1.000000;238;Groundhogistan
3500;Far West Southern Stollparche 3;194;Far West Southern Stollparche 3;1.000000;238;Groundhogistan
3501;Far West Southern Stollparche 3;194;Far West Southern Stollparche 3;1.000000;238;Groundhogistan
3502;Far West Southern Stollparche 3;194;Far West Southern Stollparche 3;1.000000;238;Groundhogistan
3503;Southern Svitanok Desert;1250;Southern Svitanok Desert;1.000000;350;Midflusionea9
3504;Novobojnika Woodlands;932;Novobojnika Woodlands;0.993590;216;Dhalmaciti
3505;Zhagrebenstadt;155;Zhagrebenstadt;0.549889;216;Dhalmaciti
3506;Novobojnika Woodlands;932;Novobojnika Woodlands;0.957806;216;Dhalmaciti
3507;Zhagrebenstadt;155;Zhagrebenstadt;0.959144;216;Dhalmaciti
3508;North Southern Stollparche;1163;North Southern Stollparche;1.000000;241;Hyphaeicia
3509;North Southern Stollparche;1163;North Southern Stollparche;1.000000;241;Hyphaeicia
3510;Beauparc;350;Beauparc;1.000000;141;Rustalia
3511;Beauparc;350;Beauparc;1.000000;141;Rustalia
3512;Beauparc;350;Beauparc;1.000000;141;Rustalia
3513;Beauparc;350;Beauparc;1.000000;141;Rustalia
3514;Sudbergen;613;Sudbergen;1.000000;131;Nitros
3515;Kisastrat;939;Kisastrat;1.000000;220;Alraxia
3516;Cape Novi;951;Cape Novi;1.000000;224;Novoshian Shores
3517;Cape Novi;951;Cape Novi;1.000000;224;Novoshian Shores
3518;Cape Novi;951;Cape Novi;1.000000;224;Novoshian Shores
3519;Cape Novi;951;Cape Novi;1.000000;224;Novoshian Shores
3520;Nouvelle Roqualie;1165;Nouvelle Roqualie;1.000000;141;Rustalia
3521;Nouvelle Roqualie;1165;Nouvelle Roqualie;1.000000;141;Rustalia
3522;East Svitankovia;1232;East Svitankovia;1.000000;351;Midflusionea10
3523;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3524;Sudkronk;1051;Sudkronk;1.000000;305;Kronk5
3525;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3526;Alraxian Plains;180;Alraxian Plains;1.000000;221;Kirtikia
3527;Alraxian Plains;180;Alraxian Plains;0.958246;221;Kirtikia
3528;Alraxian Plains;180;Alraxian Plains;1.000000;221;Kirtikia
3529;Alraxian Plains;180;Alraxian Plains;1.000000;221;Kirtikia
3530;Novania's Shores;949;Novania's Shores;1.000000;224;Novoshian Shores
3531;Novania's Shores;949;Novania's Shores;1.000000;224;Novoshian Shores
3532;Novania's Shores;949;Novania's Shores;1.000000;224;Novoshian Shores
3533;South Yinjetopol;1055;South Yinjetopol;1.000000;312;Erokt
3534;South Yinjetopol;1055;South Yinjetopol;0.793460;312;Erokt
3535;West Southern Stollparche;1154;West Southern Stollparche;1.000000;238;Groundhogistan
3536;West Southern Stollparche;1154;West Southern Stollparche;1.000000;238;Groundhogistan
3537;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3538;Near North Southern Stollparche;221;Near North Southern Stollparche;0.635209;241;Hyphaeicia
3539;Meowhorn;1441;Meowhorn;1.000000;32;Neu-Mewxico
3540;Meowhorn;1441;Meowhorn;1.000000;32;Neu-Mewxico
3541;Gvin Minhaz;1002;Gvin Minhaz;1.000000;289;Sand Kolechia
3542;Gvin Minhaz;1002;Gvin Minhaz;1.000000;289;Sand Kolechia
3543;Gvin Minhaz;1002;Gvin Minhaz;1.000000;289;Sand Kolechia
3544;South Yinjetopol;1055;South Yinjetopol;1.000000;312;Erokt
3545;South Yinjetopol;1055;South Yinjetopol;1.000000;312;Erokt
3546;Fungarish;499;Fungarish;1.000000;333;Puffiland5
3547;Fungarish;499;Fungarish;1.000000;333;Puffiland5
3548;Meowjave;204;Meowjave;1.000000;32;Neu-Mewxico
3549;Meowjave;204;Meowjave;1.000000;32;Neu-Mewxico
3550;Meowjave;204;Meowjave;1.000000;32;Neu-Mewxico
3551;Meowjave;204;Meowjave;1.000000;32;Neu-Mewxico
3552;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3553;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3554;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3555;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3556;Honelmyra;1229;Honelmyra;1.000000;355;Midflusionea14
3557;Honelmyra;1229;Honelmyra;1.000000;355;Midflusionea14
3558;Fungarish;499;Fungarish;1.000000;333;Puffiland5
3559;Fungarish;499;Fungarish;1.000000;333;Puffiland5
3560;Fungarish;499;Fungarish;1.000000;333;Puffiland5
3561;Kirtikia;940;Kirtikia;1.000000;221;Kirtikia
3562;Palikova Interlakia;946;Palikova Interlakia;0.613208;221;Kirtikia
3563;Palikova Interlakia;946;Palikova Interlakia;0.703812;221;Kirtikia
3564;Palikova Interlakia;946;Palikova Interlakia;1.000000;221;Kirtikia
3565;Palikova Interlakia;946;Palikova Interlakia;1.000000;221;Kirtikia
3566;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3567;Fungarish;499;Fungarish;1.000000;333;Puffiland5
3568;Fungalhalla;1099;Fungalhalla;1.000000;333;Puffiland5
3569;East Puffy Island;1331;East Puffy Island;1.000000;332;Puffiland4
3570;East Puffy Island;1331;East Puffy Island;1.000000;332;Puffiland4
3571;West Petite Qualie;205;West Petite Qualie;1.000000;143;Central Sun Sea
3572;Or Tigas;52;Or Tigas;1.000000;289;Sand Kolechia
3573;Or Tigas;52;Or Tigas;1.000000;289;Sand Kolechia
3574;Or Tigas;52;Or Tigas;1.000000;289;Sand Kolechia
3575;Or Tigas;52;Or Tigas;1.000000;289;Sand Kolechia
3576;Clawinsk;1526;Clawinsk;0.978558;305;Kronk5
3577;Purrton;531;Purrton;1.000000;40;Meowfelde
3578;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3579;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3580;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3581;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3582;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3583;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3584;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3585;Jérezucar;212;Jérezucar;1.000000;382;Flusionea10
3586;South Fodaria 11;1525;South Fodaria 11;1.000000;305;Kronk5
3587;South Fodaria 11;1525;South Fodaria 11;0.984802;305;Kronk5
3588;South Fodaria 11;1525;South Fodaria 11;1.000000;305;Kronk5
3589;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3590;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3591;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3592;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3593;West Bearlin;1234;West Bearlin;1.000000;357;Midflusionea16
3594;Yanbasidi;1337;Yanbasidi;0.652597;335;Puffiland7
3595;Centralia;189;Centralia;1.000000;141;Rustalia
3596;Far North Southern Stollparche;1150;Far North Southern Stollparche;1.000000;240;Oervoud
3597;Far North Southern Stollparche;1150;Far North Southern Stollparche;0.948435;240;Oervoud
3598;Far North Southern Stollparche;1150;Far North Southern Stollparche;1.000000;240;Oervoud
3599;Far North Southern Stollparche 3;1161;Far North Southern Stollparche 3;0.901099;240;Oervoud
3600;Rhayman;1213;Rhayman;1.000000;382;Flusionea10
3601;Honelmyra;1229;Honelmyra;1.000000;355;Midflusionea14
3602;Yijnov;203;Yijnov;1.000000;311;Zikua
3603;Fungalhalla;1099;Fungalhalla;1.000000;333;Puffiland5
3604;Fungalhalla;1099;Fungalhalla;1.000000;333;Puffiland5
3605;Fungalhalla;1099;Fungalhalla;1.000000;333;Puffiland5
3606;Novobojnika Woodlands;932;Novobojnika Woodlands;1.000000;216;Dhalmaciti
3607;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3608;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3609;Solkatzen Isle;213;Solkatzen Isle;0.527397;53;Solakatzen Strait
3610;West Bearlin;1234;West Bearlin;0.690265;357;Midflusionea16
3611;Falldah;1095;Falldah;1.000000;335;Puffiland7
3612;Falldah;1095;Falldah;0.923195;335;Puffiland7
3613;Platnum;502;Platnum;1.000000;131;Nitros
3614;Platnum;502;Platnum;0.845606;131;Nitros
3615;Lake Ballatonne;928;Lake Ballatonne;1.000000;217;Ballatonne Basin
3616;Lake Ballatonne;928;Lake Ballatonne;1.000000;217;Ballatonne Basin
3617;Lake Ballatonne;928;Lake Ballatonne;1.000000;217;Ballatonne Basin
3618;Lake Ballatonne;928;Lake Ballatonne;1.000000;217;Ballatonne Basin
3619;Lake Ballatonne;928;Lake Ballatonne;1.000000;217;Ballatonne Basin
3620;Lake Ballatonne;928;Lake Ballatonne;0.831091;217;Ballatonne Basin
3621;Krazan;200;Krazan;1.000000;304;Kronkstaat
3622;Falldah;1095;Falldah;1.000000;335;Puffiland7
3623;Falldah;1095;Falldah;1.000000;335;Puffiland7
3624;Falldah;1095;Falldah;1.000000;335;Puffiland7
3625;Zhagrebenstadt;155;Zhagrebenstadt;1.000000;216;Dhalmaciti
3626;Far West Southern Stollparche 3;194;Far West Southern Stollparche 3;1.000000;238;Groundhogistan
3627;Far West Southern Stollparche 3;194;Far West Southern Stollparche 3;1.000000;238;Groundhogistan
3628;Purrton;531;Purrton;1.000000;40;Meowfelde
3629;Salmion;1230;Salmion;1.000000;354;Midflusionea13
3630;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3631;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3632;Honelmyra;1229;Honelmyra;1.000000;355;Midflusionea14
3633;Honelmyra;1229;Honelmyra;1.000000;355;Midflusionea14
3634;Nitros;606;Nitros;1.000000;131;Nitros
3635;Yinsk;1551;Yinsk;0.705160;311;Zikua
3636;East Bearlin;1231;East Bearlin;1.000000;356;Midflusionea15
3637;Nouvelle Roqualie;1165;Nouvelle Roqualie;1.000000;141;Rustalia
3638;Ameowzonia;1504;Ameowzonia;0.817376;33;Drakwald Jungle
3639;Kirtikia;940;Kirtikia;0.760976;221;Kirtikia
3640;Ajax;607;Ajax;1.000000;133;Myriad
3641;Ajax;607;Ajax;1.000000;133;Myriad
3642;Ajax;607;Ajax;1.000000;133;Myriad
3643;Ajax;607;Ajax;1.000000;133;Myriad
3644;Salmion;1230;Salmion;1.000000;354;Midflusionea13
3645;Salmion;1230;Salmion;1.000000;354;Midflusionea13
3646;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3647;Meowhorn;1441;Meowhorn;0.691710;32;Neu-Mewxico
3648;Shiitofuf;1096;Shiitofuf;1.000000;335;Puffiland7
3649;Falldah;1095;Falldah;1.000000;335;Puffiland7
3650;Falldah;1095;Falldah;1.000000;335;Puffiland7
3651;Cape Novi;951;Cape Novi;0.527778;224;Novoshian Shores
3652;Vhi Gherizad;161;Vhi Gherizad;1.000000;288;Red Kolechia
3653;Novania's Shores;949;Novania's Shores;1.000000;224;Novoshian Shores
3654;North Southern Stollparche;1163;North Southern Stollparche;1.000000;241;Hyphaeicia
3655;Far North Southern Stollparche 4;1162;Far North Southern Stollparche 4;0.578773;242;Altarimen Roams
3656;Near East Southern Stollparche;211;Near East Southern Stollparche;1.000000;241;Hyphaeicia
3657;Falldah;1095;Falldah;1.000000;335;Puffiland7
3658;Aluminitas;1507;Aluminitas;1.000000;133;Myriad
3659;Aluminitas;1507;Aluminitas;1.000000;133;Myriad
3660;Lower Neminia 7;1506;Lower Neminia 7;0.906574;133;Myriad
3661;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3662;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3663;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3664;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3665;Salmion;1230;Salmion;1.000000;354;Midflusionea13
3666;East Southern Stollparche;187;East Southern Stollparche;1.000000;242;Altarimen Roams
3667;Ameowzonia;1504;Ameowzonia;1.000000;33;Drakwald Jungle
3668;Vhi Sobhanas;1001;Vhi Sobhanas;1.000000;289;Sand Kolechia
3669;Vhi Sobhanas;1001;Vhi Sobhanas;1.000000;289;Sand Kolechia
3670;Vhi Sobhanas;1001;Vhi Sobhanas;1.000000;289;Sand Kolechia
3671;East Southern Stollparche;187;East Southern Stollparche;1.000000;242;Altarimen Roams
3672;Near West Petite Qualie;1160;Near West Petite Qualie;0.763265;242;Altarimen Roams
3673;Near West Petite Qualie;1160;Near West Petite Qualie;1.000000;242;Altarimen Roams
3674;Near West Petite Qualie;1160;Near West Petite Qualie;1.000000;242;Altarimen Roams
3675;Honelmyra;1229;Honelmyra;1.000000;355;Midflusionea14
3676;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3677;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3678;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3679;Tilque;215;Tilque;1.000000;141;Rustalia
3680;Svitanok Ridges;134;Svitanok Ridges;1.000000;352;Midflusionea11
3681;Bearton;1223;Bearton;1.000000;353;Midflusionea12
3682;Rhayman;1213;Rhayman;1.000000;382;Flusionea10
3683;Rhayman;1213;Rhayman;1.000000;382;Flusionea10
3684;Rhayman;1213;Rhayman;1.000000;382;Flusionea10
3685;Rhayman;1213;Rhayman;1.000000;382;Flusionea10
3686;Yinjozhizhia;216;Yinjozhizhia;1.000000;312;Erokt
3687;Yinjozhizhia;216;Yinjozhizhia;1.000000;312;Erokt
3688;Yinjozhizhia;216;Yinjozhizhia;1.000000;312;Erokt
3689;Bearside Lake;1227;Bearside Lake;1.000000;354;Midflusionea13
3690;Ajax;607;Ajax;1.000000;133;Myriad
3691;Ajax;607;Ajax;1.000000;133;Myriad
3692;Yinjozhizhia;216;Yinjozhizhia;1.000000;312;Erokt
3693;Yinjozhizhia;216;Yinjozhizhia;1.000000;312;Erokt
3694;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3695;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3696;Port Urscyd;1228;Port Urscyd;1.000000;354;Midflusionea13
3697;Port Urscyd;1228;Port Urscyd;1.000000;354;Midflusionea13
3698;Port Urscyd;1228;Port Urscyd;1.000000;354;Midflusionea13
3699;Shroomyad;1088;Shroomyad;1.000000;335;Puffiland7
3700;Shroomyad;1088;Shroomyad;1.000000;335;Puffiland7
3701;Shroomyad;1088;Shroomyad;1.000000;335;Puffiland7
3702;Shroomyad;1088;Shroomyad;1.000000;335;Puffiland7
3703;Droogenstadt;942;Droogenstadt;1.000000;222;Nord-Droogien
3704;Meowhorn;1441;Meowhorn;1.000000;32;Neu-Mewxico
3705;Beownat;214;Beownat;1.000000;222;Nord-Droogien
3706;Beownat;214;Beownat;1.000000;222;Nord-Droogien
3707;Beownat;214;Beownat;1.000000;222;Nord-Droogien
3708;Beownat;214;Beownat;1.000000;222;Nord-Droogien
3709;Tilque;215;Tilque;1.000000;141;Rustalia
3710;Tilque;215;Tilque;1.000000;141;Rustalia
3711;Gvin Minhaz;1002;Gvin Minhaz;1.000000;289;Sand Kolechia
3712;Lower Amphibia 10;1494;Lower Amphibia 10;1.000000;312;Erokt
3713;Lower Amphibia 10;1494;Lower Amphibia 10;1.000000;312;Erokt
3714;Lower Amphibia 10;1494;Lower Amphibia 10;1.000000;312;Erokt
3715;Alraxian Plains;180;Alraxian Plains;1.000000;221;Kirtikia
3716;S'jet;1195;S'jet;1.000000;377;Flusionea5
3717;S'jet;1195;S'jet;1.000000;377;Flusionea5
3718;S'jet;1195;S'jet;1.000000;377;Flusionea5
3719;S'jet;1195;S'jet;1.000000;377;Flusionea5
3720;Mahin Geh;1211;Mahin Geh;1.000000;382;Flusionea10
3721;Mahin Geh;1211;Mahin Geh;1.000000;382;Flusionea10
3722;Far West Fodaria 8;1522;Far West Fodaria 8;1.000000;305;Kronk5
3723;Far West Fodaria 8;1522;Far West Fodaria 8;1.000000;305;Kronk5
3724;Far West Fodaria 8;1522;Far West Fodaria 8;1.000000;305;Kronk5
3725;Tilque;215;Tilque;1.000000;141;Rustalia
3726;Tilque;215;Tilque;1.000000;141;Rustalia
3727;Tilque;215;Tilque;1.000000;141;Rustalia
3728;Gortian Prairie;950;Gortian Prairie;1.000000;224;Novoshian Shores
3729;Gortian Prairie;950;Gortian Prairie;1.000000;224;Novoshian Shores
3730;Gortian Prairie;950;Gortian Prairie;1.000000;224;Novoshian Shores
3731;Gortian Prairie;950;Gortian Prairie;1.000000;224;Novoshian Shores
3732;Kohla;717;Kohla;1.000000;54;Kusnurkia
3733;Kohla;717;Kohla;1.000000;54;Kusnurkia
3734;Evla;715;Evla;1.000000;54;Kusnurkia
3735;Evla;715;Evla;0.832061;54;Kusnurkia
3736;Krrama;225;Krrama;0.830904;54;Kusnurkia
3737;Yinjozhizhia;216;Yinjozhizhia;1.000000;312;Erokt
3738;Droogenstadt;942;Droogenstadt;1.000000;222;Nord-Droogien
3739;Droogenstadt;942;Droogenstadt;1.000000;222;Nord-Droogien
3740;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3741;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3742;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3743;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3744;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3745;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3746;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3747;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3748;Karksovk;1523;Karksovk;1.000000;305;Kronk5
3749;Karksovk;1523;Karksovk;1.000000;305;Kronk5
3750;East Svitanok Ridges;1233;East Svitanok Ridges;1.000000;357;Midflusionea16
3751;Bearside Lake;1227;Bearside Lake;1.000000;354;Midflusionea13
3752;Bearside Lake;1227;Bearside Lake;1.000000;354;Midflusionea13
3753;Bearside Lake;1227;Bearside Lake;1.000000;354;Midflusionea13
3754;Platnum;502;Platnum;1.000000;131;Nitros
3755;Myriad;612;Myriad;0.851266;133;Myriad
3756;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3757;Crastoust;1489;Crastoust;1.000000;306;Genevekt
3758;Crastoust;1489;Crastoust;1.000000;306;Genevekt
3759;Crastoust;1489;Crastoust;1.000000;306;Genevekt
3760;Crastoust;1489;Crastoust;1.000000;306;Genevekt
3761;Upper Amphibia 9;1493;Upper Amphibia 9;0.840974;312;Erokt
3762;Inner Novoshia;259;Inner Novoshia;1.000000;224;Novoshian Shores
3763;Inner Novoshia;259;Inner Novoshia;1.000000;224;Novoshian Shores
3764;Tilque;215;Tilque;1.000000;141;Rustalia
3765;Drakwald;206;Drakwald;1.000000;33;Drakwald Jungle
3766;Drakwald;206;Drakwald;1.000000;33;Drakwald Jungle
3767;Lower Amphibia 10;1494;Lower Amphibia 10;1.000000;312;Erokt
3768;Falldah;1095;Falldah;1.000000;335;Puffiland7
3769;Palikova Interlakia;946;Palikova Interlakia;1.000000;221;Kirtikia
3770;Inner Novoshia;259;Inner Novoshia;1.000000;224;Novoshian Shores
3771;Inner Novoshia;259;Inner Novoshia;1.000000;224;Novoshian Shores
3772;Inner Novoshia;259;Inner Novoshia;1.000000;224;Novoshian Shores
3773;Tarva;716;Tarva;1.000000;54;Kusnurkia
3774;Tarva;716;Tarva;1.000000;54;Kusnurkia
3775;Tarva;716;Tarva;1.000000;54;Kusnurkia
3776;Luftkatzennia;596;Luftkatzennia;0.562842;130;Himezulte
3777;Luftkatzennia;596;Luftkatzennia;1.000000;130;Himezulte
3778;Pastelona;1189;Pastelona;1.000000;379;Flusionea7
3779;Marine Tranquille;1164;Marine Tranquille;1.000000;141;Rustalia
3780;Marine Tranquille;1164;Marine Tranquille;1.000000;141;Rustalia
