province_id;kind;terrain_index;terrain_category
2667;land;0;grasslands
2668;land;0;grasslands
2669;land;0;grasslands
2670;land;6;mountain
2671;land;20;savannah
2672;land;20;savannah
2673;land;20;savannah
2674;land;20;savannah
2675;land;0;grasslands
2676;land;0;grasslands
2677;land;0;grasslands
2678;land;6;mountain
2679;land;1;hills
2680;land;1;hills
2681;land;255;woods
2682;land;255;woods
2683;land;0;grasslands
2684;land;6;mountain
2685;land;6;mountain
2686;land;6;mountain
2687;land;20;savannah
2688;land;20;savannah
2689;land;20;savannah
2690;land;20;savannah
2691;land;1;hills
2692;land;0;grasslands
2693;land;0;grasslands
2694;land;0;grasslands
2695;land;12;forest
2696;land;20;savannah
2697;land;20;savannah
2698;land;20;savannah
2699;land;0;grasslands
2700;land;255;woods
2701;land;255;woods
2702;land;0;grasslands
2703;land;0;grasslands
2704;land;0;grasslands
2705;land;0;grasslands
2706;land;0;grasslands
2707;land;0;grasslands
2708;land;1;hills
2709;land;12;forest
2710;land;12;forest
2711;land;12;forest
2712;land;12;forest
2713;land;12;forest
2714;land;12;forest
2715;land;6;mountain
2716;land;6;mountain
2717;land;6;mountain
2718;land;6;mountain
2719;land;6;mountain
2720;land;254;jungle
2721;land;6;mountain
2722;land;6;mountain
2723;land;6;mountain
2724;land;6;mountain
2725;land;6;mountain
2726;land;6;mountain
2727;land;0;grasslands
2728;land;12;forest
2729;land;12;forest
2730;land;254;jungle
2731;land;254;jungle
2732;land;254;jungle
2733;land;0;grasslands
2734;land;0;grasslands
2735;land;0;grasslands
2736;land;0;grasslands
2737;land;12;forest
2738;land;12;forest
2739;land;12;forest
2740;land;12;forest
2741;land;12;forest
2742;land;20;savannah
2743;land;0;grasslands
2744;land;10;farmlands
2745;land;12;forest
2746;land;12;forest
2747;land;12;forest
2748;land;12;forest
2749;land;12;forest
2750;land;0;grasslands
2751;land;0;grasslands
2752;land;0;grasslands
2753;land;1;hills
2754;land;1;hills
2755;land;20;savannah
2756;land;20;savannah
2757;land;20;savannah
2758;land;12;forest
2759;land;12;forest
2760;land;12;forest
2761;land;9;marsh
2762;land;9;marsh
2763;land;0;grasslands
2764;land;0;grasslands
2765;land;0;grasslands
2766;land;0;grasslands
2767;land;0;grasslands
2768;land;0;grasslands
2769;land;12;forest
2770;land;12;forest
2771;land;12;forest
2772;land;12;forest
2773;land;0;grasslands
2774;land;1;hills
2775;land;1;hills
2776;land;6;mountain
2777;land;10;farmlands
2778;land;255;woods
2779;land;255;woods
2780;land;255;woods
2781;land;255;woods
2782;land;255;woods
2783;land;1;hills
2784;land;1;hills
2785;land;0;grasslands
2786;land;0;grasslands
2787;land;0;grasslands
2788;land;12;forest
2789;land;254;jungle
2790;land;6;mountain
2791;land;0;grasslands
2792;land;0;grasslands
2793;land;255;woods
2794;land;0;grasslands
2795;land;0;grasslands
2796;land;0;grasslands
2797;land;255;woods
2798;land;0;grasslands
2799;land;0;grasslands
2800;land;1;hills
2801;land;0;grasslands
2802;land;0;grasslands
2803;land;0;grasslands
2804;land;0;grasslands
2805;land;6;mountain
2806;land;20;savannah
2807;land;20;savannah
2808;land;20;savannah
2809;land;20;savannah
2810;land;20;savannah
2811;land;20;savannah
2812;land;0;grasslands
2813;land;0;grasslands
2814;land;1;hills
2815;land;255;woods
2816;land;255;woods
2817;land;12;forest
2818;land;20;savannah
2819;land;1;hills
2820;land;20;savannah
2821;land;0;grasslands
2822;land;1;hills
2823;land;6;mountain
2824;land;24;highlands
2825;land;12;forest
2826;land;12;forest
2827;land;12;forest
2828;land;9;marsh
2829;land;255;woods
2830;land;1;hills
2831;land;0;grasslands
2832;land;0;grasslands
2833;land;0;grasslands
2834;land;0;grasslands
2835;land;0;grasslands
2836;land;6;mountain
2837;land;6;mountain
2838;land;1;hills
2839;land;1;hills
2840;land;9;marsh
2841;land;9;marsh
2842;land;0;grasslands
2843;land;0;grasslands
2844;land;0;grasslands
2845;land;0;grasslands
2846;land;0;grasslands
2847;land;3;desert
2848;land;3;desert
2849;land;3;desert
2850;land;3;desert
2851;land;3;desert
2852;land;0;grasslands
2853;land;0;grasslands
2854;land;1;hills
2855;land;0;grasslands
2856;land;0;grasslands
2857;land;0;grasslands
2858;land;0;grasslands
2859;land;0;grasslands
2860;land;0;grasslands
2861;land;9;marsh
2862;land;9;marsh
2863;land;1;hills
2864;land;0;grasslands
2865;land;0;grasslands
2866;land;0;grasslands
2867;land;0;grasslands
2868;land;0;grasslands
2869;land;12;forest
2870;land;6;mountain
2871;land;20;savannah
2872;land;255;woods
2873;land;255;woods
2874;land;255;woods
2875;land;0;grasslands
2876;land;0;grasslands
2877;land;0;grasslands
2878;land;0;grasslands
2879;land;255;woods
2880;land;12;forest
2881;land;12;forest
2882;land;12;forest
2883;land;12;forest
2884;land;12;forest
2885;land;1;hills
2886;land;1;hills
2887;land;1;hills
2888;land;1;hills
2889;land;1;hills
2890;land;6;mountain
2891;land;0;grasslands
2892;land;0;grasslands
2893;land;0;grasslands
2894;land;0;grasslands
2895;land;0;grasslands
2896;land;0;grasslands
2897;land;12;forest
2898;land;6;mountain
2899;land;6;mountain
2900;land;6;mountain
2901;land;6;mountain
2902;land;20;savannah
2903;land;1;hills
2904;land;1;hills
2905;land;0;grasslands
2906;land;0;grasslands
2907;land;0;grasslands
2908;land;0;grasslands
2909;land;0;grasslands
2910;land;0;grasslands
2911;land;255;woods
2912;land;255;woods
2913;land;255;woods
2914;land;255;woods
2915;land;255;woods
2916;land;254;jungle
2917;land;9;marsh
2918;land;0;grasslands
2919;land;6;mountain
2920;land;0;grasslands
2921;land;0;grasslands
2922;land;0;grasslands
2923;land;0;grasslands
2924;land;0;grasslands
2925;land;12;forest
2926;land;12;forest
2927;land;12;forest
2928;land;1;hills
2929;land;1;hills
2930;land;6;mountain
2931;land;6;mountain
2932;land;0;grasslands
2933;land;0;grasslands
2934;land;0;grasslands
2935;land;0;grasslands
2936;land;0;grasslands
2937;land;12;forest
2938;land;9;marsh
2939;land;9;marsh
2940;land;6;mountain
2941;land;1;hills
2942;land;0;grasslands
2943;land;10;farmlands
2944;land;0;grasslands
2945;land;0;grasslands
2946;land;0;grasslands
2947;land;0;grasslands
2948;land;0;grasslands
2949;land;0;grasslands
2950;land;0;grasslands
2951;land;0;grasslands
2952;land;20;savannah
2953;land;20;savannah
2954;land;20;savannah
2955;land;20;savannah
2956;land;20;savannah
2957;land;1;hills
2958;land;3;desert
2959;land;3;desert
2960;land;3;desert
2961;land;0;grasslands
2962;land;0;grasslands
2963;land;1;hills
2964;land;1;hills
2965;land;255;woods
2966;land;255;woods
2967;land;12;forest
2968;land;12;forest
2969;land;12;forest
2970;land;254;jungle
2971;land;254;jungle
2972;land;254;jungle
2973;land;254;jungle
2974;land;254;jungle
2975;land;254;jungle
2976;land;1;hills
2977;land;255;woods
2978;land;255;woods
2979;land;20;savannah
2980;land;20;savannah
2981;land;20;savannah
2982;land;20;savannah
2983;land;12;forest
2984;land;6;mountain
2985;land;254;jungle
2986;land;6;mountain
2987;land;0;grasslands
2988;land;0;grasslands
2989;land;0;grasslands
2990;land;0;grasslands
2991;land;3;desert
2992;land;3;desert
2993;land;3;desert
2994;land;0;grasslands
2995;land;0;grasslands
2996;land;1;hills
2997;land;24;highlands
2998;land;3;desert
2999;land;3;desert
3000;land;3;desert
3001;land;20;savannah
3002;land;254;jungle
3003;land;254;jungle
3004;land;0;grasslands
3005;land;0;grasslands
3006;land;0;grasslands
3007;land;0;grasslands
3008;land;0;grasslands
3009;land;0;grasslands
3010;land;6;mountain
3011;land;6;mountain
3012;land;1;hills
3013;land;6;mountain
3014;land;255;woods
3015;land;24;highlands
3016;land;255;woods
3017;land;255;woods
3018;land;12;forest
3019;land;12;forest
3020;land;12;forest
3021;land;12;forest
3022;land;20;savannah
3023;land;20;savannah
3024;land;20;savannah
3025;land;20;savannah
3026;land;20;savannah
3027;land;20;savannah
3028;land;255;woods
3029;land;20;savannah
3030;land;20;savannah
3031;land;254;jungle
3032;land;254;jungle
3033;land;254;jungle
3034;land;254;jungle
3035;land;0;grasslands
3036;land;12;forest
3037;land;12;forest
3038;land;0;grasslands
3039;land;12;forest
3040;land;12;forest
3041;land;254;jungle
3042;land;20;savannah
3043;land;20;savannah
3044;land;20;savannah
3045;land;20;savannah
3046;land;6;mountain
3047;land;1;hills
3048;land;1;hills
3049;land;20;savannah
3050;land;20;savannah
3051;land;20;savannah
3052;land;20;savannah
3053;land;12;forest
3054;land;1;hills
3055;land;3;desert
3056;land;255;woods
3057;land;255;woods
3058;land;9;marsh
3059;land;9;marsh
3060;land;0;grasslands
3061;land;0;grasslands
3062;land;0;grasslands
3063;land;0;grasslands
3064;land;0;grasslands
3065;land;1;hills
3066;land;1;hills
3067;land;24;highlands
3068;land;24;highlands
3069;land;255;woods
3070;land;6;mountain
3071;land;6;mountain
3072;land;1;hills
3073;land;1;hills
3074;land;1;hills
3075;land;1;hills
3076;land;1;hills
3077;land;1;hills
3078;land;20;savannah
3079;land;20;savannah
3080;land;20;savannah
3081;land;0;grasslands
3082;land;0;grasslands
3083;land;1;hills
3084;land;1;hills
3085;land;1;hills
3086;land;254;jungle
3087;land;254;jungle
3088;land;254;jungle
3089;land;254;jungle
3090;land;24;highlands
3091;land;3;desert
3092;land;3;desert
3093;land;3;desert
3094;land;20;savannah
3095;land;20;savannah
3096;land;20;savannah
3097;land;20;savannah
3098;land;12;forest
3099;land;12;forest
3100;land;12;forest
3101;land;12;forest
3102;land;254;jungle
3103;land;254;jungle
3104;land;3;desert
3105;land;3;desert
3106;land;3;desert
3107;land;20;savannah
3108;land;20;savannah
3109;land;20;savannah
3110;land;0;grasslands
3111;land;0;grasslands
3112;land;0;grasslands
3113;land;0;grasslands
3114;land;1;hills
3115;land;6;mountain
3116;land;0;grasslands
3117;land;0;grasslands
3118;land;0;grasslands
3119;land;6;mountain
3120;land;12;forest
3121;land;12;forest
3122;land;0;grasslands
3123;land;12;forest
3124;land;12;forest
3125;land;255;woods
3126;land;1;hills
3127;land;1;hills
3128;land;1;hills
3129;land;24;highlands
3130;land;3;desert
3131;land;0;grasslands
3132;land;6;mountain
3133;land;1;hills
3134;land;20;savannah
3135;land;20;savannah
3136;land;20;savannah
3137;land;20;savannah
3138;land;255;woods
3139;land;12;forest
3140;land;12;forest
3141;land;12;forest
3142;land;255;woods
3143;land;0;grasslands
3144;land;12;forest
3145;land;12;forest
3146;land;12;forest
3147;land;12;forest
3148;land;1;hills
3149;land;1;hills
3150;land;1;hills
3151;land;6;mountain
3152;land;6;mountain
3153;land;1;hills
3154;land;10;farmlands
3155;land;20;savannah
3156;land;20;savannah
3157;land;20;savannah
3158;land;20;savannah
3159;land;20;savannah
3160;land;254;jungle
3161;land;12;forest
3162;land;0;grasslands
3163;land;0;grasslands
3164;land;0;grasslands
3165;land;0;grasslands
3166;land;0;grasslands
3167;land;0;grasslands
3168;land;0;grasslands
3169;land;254;jungle
3170;land;254;jungle
3171;land;1;hills
3172;land;0;grasslands
3173;land;12;forest
3174;land;12;forest
3175;land;12;forest
3176;land;12;forest
3177;land;12;forest
3178;land;3;desert
3179;land;6;mountain
3180;land;0;grasslands
3181;land;0;grasslands
3182;land;0;grasslands
3183;land;255;woods
3184;land;6;mountain
3185;land;0;grasslands
3186;land;255;woods
3187;land;254;jungle
3188;land;255;woods
3189;land;0;grasslands
3190;land;0;grasslands
3191;land;255;woods
3192;land;6;mountain
3193;land;0;grasslands
3194;land;24;highlands
3195;land;24;highlands
3196;land;24;highlands
3197;land;24;highlands
3198;land;24;highlands
3199;land;0;grasslands
3200;land;0;grasslands
3201;land;0;grasslands
3202;land;0;grasslands
3203;land;0;grasslands
3204;land;255;woods
3205;land;255;woods
3206;land;0;grasslands
3207;land;0;grasslands
3208;land;20;savannah
3209;land;20;savannah
3210;land;20;savannah
3211;land;20;savannah
3212;land;0;grasslands
3213;land;0;grasslands
3214;land;0;grasslands
3215;land;0;grasslands
3216;land;0;grasslands
3217;land;0;grasslands
3218;land;0;grasslands
3219;land;3;desert
3220;land;3;desert
3221;land;3;desert
3222;land;3;desert
3223;land;0;grasslands
3224;land;0;grasslands
3225;land;0;grasslands
3226;land;20;savannah
3227;land;20;savannah
3228;land;20;savannah
3229;land;254;jungle
3230;land;254;jungle
3231;land;254;jungle
3232;land;254;jungle
3233;land;254;jungle
3234;land;254;jungle
3235;land;1;hills
3236;land;0;grasslands
3237;land;12;forest
3238;land;0;grasslands
3239;land;0;grasslands
3240;land;0;grasslands
3241;land;3;desert
3242;land;3;desert
3243;land;3;desert
3244;land;3;desert
3245;land;254;jungle
3246;land;9;marsh
3247;land;255;woods
3248;land;255;woods
3249;land;1;hills
3250;land;1;hills
3251;land;20;savannah
3252;land;12;forest
3253;land;12;forest
3254;land;12;forest
3255;land;20;savannah
3256;land;20;savannah
3257;land;20;savannah
3258;land;20;savannah
3259;land;255;woods
3260;land;24;highlands
3261;land;20;savannah
3262;land;20;savannah
3263;land;20;savannah
3264;land;20;savannah
3265;land;254;jungle
3266;land;254;jungle
3267;land;254;jungle
3268;land;24;highlands
3269;land;1;hills
3270;land;1;hills
3271;land;1;hills
3272;land;0;grasslands
3273;land;0;grasslands
3274;land;0;grasslands
3275;land;0;grasslands
3276;land;0;grasslands
3277;land;0;grasslands
3278;land;0;grasslands
3279;land;1;hills
3280;land;0;grasslands
3281;land;0;grasslands
3282;land;6;mountain
3283;land;6;mountain
3284;land;6;mountain
3285;land;3;desert
3286;land;3;desert
3287;land;3;desert
3288;land;20;savannah
3289;land;20;savannah
3290;land;20;savannah
3291;land;20;savannah
3292;land;3;desert
3293;land;0;grasslands
3294;land;0;grasslands
3295;land;3;desert
3296;land;3;desert
3297;land;1;hills
3298;land;6;mountain
3299;land;0;grasslands
3300;land;0;grasslands
3301;land;0;grasslands
3302;land;0;grasslands
3303;land;20;savannah
3304;land;20;savannah
3305;land;20;savannah
3306;land;6;mountain
3307;land;20;savannah
3308;land;0;grasslands
3309;land;0;grasslands
3310;land;0;grasslands
3311;land;0;grasslands
3312;land;0;grasslands
3313;land;20;savannah
3314;land;20;savannah
3315;land;20;savannah
3316;land;0;grasslands
3317;land;0;grasslands
3318;land;0;grasslands
3319;land;0;grasslands
3320;land;3;desert
3321;land;255;woods
3322;land;12;forest
3323;land;12;forest
3324;land;0;grasslands
3325;land;0;grasslands
3326;land;1;hills
3327;land;0;grasslands
3328;land;3;desert
3329;land;3;desert
3330;land;0;grasslands
3331;land;254;jungle
3332;land;254;jungle
3333;land;6;mountain
3334;land;0;grasslands
3335;land;0;grasslands
3336;land;0;grasslands
3337;land;0;grasslands
3338;land;0;grasslands
3339;land;0;grasslands
3340;land;6;mountain
3341;land;12;forest
3342;land;3;desert
3343;land;3;desert
3344;land;20;savannah
3345;land;12;forest
3346;land;12;forest
3347;land;12;forest
3348;land;12;forest
3349;land;0;grasslands
3350;land;0;grasslands
3351;land;6;mountain
3352;land;6;mountain
3353;land;6;mountain
3354;land;6;mountain
3355;land;6;mountain
3356;land;6;mountain
3357;land;6;mountain
3358;land;255;woods
3359;land;255;woods
3360;land;12;forest
3361;land;1;hills
3362;land;6;mountain
3363;land;3;desert
3364;land;3;desert
3365;land;3;desert
3366;land;3;desert
3367;land;12;forest
3368;land;12;forest
3369;land;3;desert
3370;land;3;desert
3371;land;3;desert
3372;land;3;desert
3373;land;3;desert
3374;land;3;desert
3375;land;3;desert
3376;land;20;savannah
3377;land;0;grasslands
3378;land;6;mountain
3379;land;6;mountain
3380;land;6;mountain
3381;land;0;grasslands
3382;land;0;grasslands
3383;land;20;savannah
3384;land;12;forest
3385;land;1;hills
3386;land;3;desert
3387;land;6;mountain
3388;land;6;mountain
3389;land;1;hills
3390;land;0;grasslands
3391;land;0;grasslands
3392;land;1;hills
3393;land;1;hills
3394;land;12;forest
3395;land;12;forest
3396;land;255;woods
3397;land;255;woods
3398;land;255;woods
3399;land;255;woods
3400;land;255;woods
3401;land;1;hills
3402;land;1;hills
3403;land;1;hills
3404;land;1;hills
3405;land;1;hills
3406;land;0;grasslands
3407;land;6;mountain
3408;land;6;mountain
3409;land;6;mountain
3410;land;6;mountain
3411;land;1;hills
3412;land;20;savannah
3413;land;20;savannah
3414;land;20;savannah
3415;land;254;jungle
3416;land;24;highlands
3417;land;3;desert
3418;land;254;jungle
3419;land;254;jungle
3420;land;6;mountain
3421;land;0;grasslands
3422;land;0;grasslands
3423;land;0;grasslands
3424;land;0;grasslands
3425;land;0;grasslands
3426;land;6;mountain
3427;land;1;hills
3428;land;1;hills
3429;land;1;hills
3430;land;1;hills
3431;land;0;grasslands
3432;land;0;grasslands
3433;land;0;grasslands
3434;land;0;grasslands
3435;land;0;grasslands
3436;land;0;grasslands
3437;land;0;grasslands
3438;land;0;grasslands
3439;land;1;hills
3440;land;1;hills
3441;land;1;hills
3442;land;12;forest
3443;land;12;forest
3444;land;12;forest
3445;land;1;hills
3446;land;1;hills
3447;land;10;farmlands
3448;land;3;desert
3449;land;12;forest
3450;land;6;mountain
3451;land;1;hills
3452;land;6;mountain
3453;land;6;mountain
3454;land;24;highlands
3455;land;24;highlands
3456;land;24;highlands
3457;land;255;woods
3458;land;255;woods
3459;land;3;desert
3460;land;3;desert
3461;land;3;desert
3462;land;3;desert
3463;land;3;desert
3464;land;254;jungle
3465;land;254;jungle
3466;land;3;desert
3467;land;3;desert
3468;land;3;desert
3469;land;3;desert
3470;land;3;desert
3471;land;0;grasslands
3472;land;0;grasslands
3473;land;0;grasslands
3474;land;0;grasslands
3475;land;0;grasslands
3476;land;10;farmlands
3477;land;0;grasslands
3478;land;9;marsh
3479;land;255;woods
3480;land;10;farmlands
3481;land;6;mountain
3482;land;9;marsh
3483;land;9;marsh
3484;land;255;woods
3485;land;255;woods
3486;land;20;savannah
3487;land;20;savannah
3488;land;20;savannah
3489;land;20;savannah
3490;land;20;savannah
3491;land;20;savannah
3492;land;9;marsh
3493;land;9;marsh
3494;land;9;marsh
3495;land;9;marsh
3496;land;9;marsh
3497;land;20;savannah
3498;land;255;woods
3499;land;255;woods
3500;land;255;woods
3501;land;255;woods
3502;land;12;forest
3503;land;12;forest
3504;land;254;jungle
3505;land;254;jungle
3506;land;254;jungle
3507;land;254;jungle
3508;land;24;highlands
3509;land;0;grasslands
3510;land;12;forest
3511;land;12;forest
3512;land;0;grasslands
3513;land;0;grasslands
3514;land;0;grasslands
3515;land;0;grasslands
3516;land;0;grasslands
3517;land;3;desert
3518;land;3;desert
3519;land;255;woods
3520;land;0;grasslands
3521;land;0;grasslands
3522;land;0;grasslands
3523;land;0;grasslands
3524;land;0;grasslands
3525;land;0;grasslands
3526;land;0;grasslands
3527;land;9;marsh
3528;land;9;marsh
3529;land;9;marsh
3530;land;9;marsh
3531;land;0;grasslands
3532;land;254;jungle
3533;land;1;hills
3534;land;1;hills
3535;land;3;desert
3536;land;3;desert
3537;land;3;desert
3538;land;0;grasslands
3539;land;0;grasslands
3540;land;0;grasslands
3541;land;0;grasslands
3542;land;20;savannah
3543;land;20;savannah
3544;land;20;savannah
3545;land;20;savannah
3546;land;12;forest
3547;land;12;forest
3548;land;12;forest
3549;land;6;mountain
3550;land;6;mountain
3551;land;6;mountain
3552;land;1;hills
3553;land;6;mountain
3554;land;0;grasslands
3555;land;12;forest
3556;land;12;forest
3557;land;12;forest
3558;land;12;forest
3559;land;12;forest
3560;land;12;forest
3561;land;0;grasslands
3562;land;10;farmlands
3563;land;0;grasslands
3564;land;0;grasslands
3565;land;254;jungle
3566;land;3;desert
3567;land;3;desert
3568;land;3;desert
3569;land;3;desert
3570;land;20;savannah
3571;land;6;mountain
3572;land;3;desert
3573;land;3;desert
3574;land;3;desert
3575;land;3;desert
3576;land;3;desert
3577;land;3;desert
3578;land;3;desert
3579;land;3;desert
3580;land;20;savannah
3581;land;20;savannah
3582;land;20;savannah
3583;land;20;savannah
3584;land;20;savannah
3585;land;20;savannah
3586;land;20;savannah
3587;land;0;grasslands
3588;land;10;farmlands
3589;land;254;jungle
3590;land;254;jungle
3591;land;254;jungle
3592;land;254;jungle
3593;land;254;jungle
3594;land;24;highlands
3595;land;1;hills
3596;land;9;marsh
3597;land;0;grasslands
3598;land;0;grasslands
3599;land;0;grasslands
3600;land;12;forest
3601;land;3;desert
3602;land;0;grasslands
3603;land;10;farmlands
3604;land;1;hills
3605;land;1;hills
3606;land;0;grasslands
3607;land;24;highlands
3608;land;24;highlands
3609;land;12;forest
3610;land;12;forest
3611;land;12;forest
3612;land;12;forest
3613;land;12;forest
3614;land;12;forest
3615;land;20;savannah
3616;land;0;grasslands
3617;land;0;grasslands
3618;land;0;grasslands
3619;land;1;hills
3620;land;0;grasslands
3621;land;0;grasslands
3622;land;254;jungle
3623;land;0;grasslands
3624;land;6;mountain
3625;land;6;mountain
3626;land;0;grasslands
3627;land;6;mountain
3628;land;9;marsh
3629;land;10;farmlands
3630;land;1;hills
3631;land;1;hills
3632;land;0;grasslands
3633;land;24;highlands
3634;land;24;highlands
3635;land;24;highlands
3636;land;24;highlands
3637;land;6;mountain
3638;land;6;mountain
3639;land;6;mountain
3640;land;20;savannah
3641;land;255;woods
3642;land;10;farmlands
3643;land;10;farmlands
3644;land;1;hills
3645;land;1;hills
3646;land;1;hills
3647;land;254;jungle
3648;land;254;jungle
3649;land;12;forest
3650;land;255;woods
3651;land;24;highlands
3652;land;24;highlands
3653;land;24;highlands
3654;land;12;forest
3655;land;12;forest
3656;land;12;forest
3657;land;12;forest
3658;land;0;grasslands
3659;land;255;woods
3660;land;254;jungle
3661;land;3;desert
3662;land;3;desert
3663;land;3;desert
3664;land;12;forest
3665;land;12;forest
3666;land;12;forest
3667;land;12;forest
3668;land;12;forest
3669;land;6;mountain
3670;land;6;mountain
3671;land;6;mountain
3672;land;254;jungle
3673;land;0;grasslands
3674;land;1;hills
3675;land;3;desert
3676;land;3;desert
3677;land;3;desert
3678;land;3;desert
3679;land;0;grasslands
3680;land;0;grasslands
3681;land;0;grasslands
3682;land;255;woods
3683;land;6;mountain
3684;land;24;highlands
3685;land;0;grasslands
3686;land;0;grasslands
3687;land;0;grasslands
3688;land;0;grasslands
3689;land;255;woods
3690;land;255;woods
3691;land;255;woods
3692;land;0;grasslands
3693;land;0;grasslands
3694;land;0;grasslands
3695;land;0;grasslands
3696;land;12;forest
3697;land;6;mountain
3698;land;255;woods
3699;land;255;woods
3700;land;255;woods
3701;land;255;woods
3702;land;6;mountain
3703;land;6;mountain
3704;land;6;mountain
3705;land;0;grasslands
3706;land;0;grasslands
3707;land;0;grasslands
3708;land;1;hills
3709;land;3;desert
3710;land;3;desert
3711;land;3;desert
3712;land;3;desert
3713;land;3;desert
3714;land;3;desert
3715;land;20;savannah
3716;land;20;savannah
3717;land;20;savannah
3718;land;1;hills
3719;land;1;hills
3720;land;1;hills
3721;land;0;grasslands
3722;land;0;grasslands
3723;land;0;grasslands
3724;land;0;grasslands
3725;land;1;hills
3726;land;255;woods
3727;land;255;woods
3728;land;0;grasslands
3729;land;0;grasslands
3730;land;0;grasslands
3731;land;0;grasslands
3732;land;0;grasslands
3733;land;3;desert
3734;land;3;desert
3735;land;3;desert
3736;land;3;desert
3737;land;3;desert
3738;land;3;desert
3739;land;3;desert
3740;land;3;desert
3741;land;20;savannah
3742;land;20;savannah
3743;land;12;forest
3744;land;6;mountain
3745;land;6;mountain
3746;land;6;mountain
3747;land;6;mountain
3748;land;24;highlands
3749;land;6;mountain
3750;land;0;grasslands
3751;land;0;grasslands
3752;land;0;grasslands
3753;land;0;grasslands
3754;land;0;grasslands
3755;land;1;hills
3756;land;255;woods
3757;land;255;woods
3758;land;254;jungle
3759;land;254;jungle
3760;land;9;marsh
3761;land;0;grasslands
3762;land;1;hills
3763;land;0;grasslands
3764;land;0;grasslands
3765;land;0;grasslands
3766;land;0;grasslands
3767;land;0;grasslands
3768;land;0;grasslands
3769;land;254;jungle
3770;land;254;jungle
3771;land;1;hills
3772;land;255;woods
3773;land;255;woods
3774;land;0;grasslands
3775;land;6;mountain
3776;land;6;mountain
3777;land;6;mountain
3778;land;255;woods
3779;land;0;grasslands
3780;land;0;grasslands
3781;land;3;desert
3782;land;1;hills
3783;land;1;hills
3784;land;20;savannah
3785;land;20;savannah
3786;land;1;hills
3787;land;6;mountain
3788;land;20;savannah
3789;land;20;savannah
3790;land;1;hills
3791;land;6;mountain
3792;land;255;woods
3793;land;0;grasslands
3794;land;3;desert
3795;land;3;desert
3796;land;3;desert
3797;land;255;woods
3798;land;255;woods
3799;land;3;desert
3800;land;3;desert
3801;land;3;desert
3802;land;3;desert
3803;land;3;desert
3804;land;0;grasslands
3805;land;3;desert
3806;land;3;desert
3807;land;3;desert
3808;land;3;desert
3809;land;3;desert
3810;land;3;desert
3811;land;0;grasslands
3812;land;0;grasslands
3813;land;1;hills
3814;land;1;hills
3815;land;255;woods
3816;land;3;desert
3817;land;3;desert
3818;land;0;grasslands
3819;land;0;grasslands
3820;land;6;mountain
3821;land;255;woods
3822;land;12;forest
3823;land;12;forest
3824;land;12;forest
3825;land;254;jungle
3826;land;254;jungle
3827;land;254;jungle
3828;land;1;hills
3829;land;1;hills
3830;land;9;marsh
3831;land;0;grasslands
3832;land;0;grasslands
3833;land;0;grasslands
3834;land;0;grasslands
3835;land;0;grasslands
3836;land;0;grasslands
3837;land;6;mountain
3838;land;0;grasslands
3839;land;0;grasslands
3840;land;0;grasslands
3841;land;0;grasslands
3842;land;0;grasslands
3843;land;0;grasslands
3844;land;254;jungle
3845;land;9;marsh
3846;land;20;savannah
3847;land;254;jungle
3848;land;6;mountain
3849;land;3;desert
3850;land;3;desert
3851;land;24;highlands
3852;land;24;highlands
3853;land;3;desert
3854;land;3;desert
3855;land;3;desert
3856;land;3;desert
3857;land;12;forest
3858;land;0;grasslands
3859;land;9;marsh
3860;land;1;hills
3861;land;1;hills
3862;land;1;hills
3863;land;1;hills
3864;land;1;hills
3865;land;1;hills
3866;land;6;mountain
3867;land;3;desert
3868;land;3;desert
3869;land;3;desert
3870;land;255;woods
3871;land;0;grasslands
3872;land;0;grasslands
3873;land;0;grasslands
3874;land;1;hills
3875;land;1;hills
3876;land;0;grasslands
3877;land;3;desert
3878;land;3;desert
3879;land;3;desert
3880;land;1;hills
3881;land;1;hills
3882;land;1;hills
3883;land;1;hills
3884;land;0;grasslands
3885;land;0;grasslands
3886;land;0;grasslands
3887;land;6;mountain
3888;land;6;mountain
3889;land;254;jungle
3890;land;254;jungle
3891;land;254;jungle
3892;land;254;jungle
3893;land;1;hills
3894;land;1;hills
3895;land;1;hills
3896;land;0;grasslands
3897;land;0;grasslands
3898;land;0;grasslands
3899;land;0;grasslands
3900;land;0;grasslands
3901;land;0;grasslands
3902;land;0;grasslands
3903;land;0;grasslands
3904;land;6;mountain
3905;land;6;mountain
3906;land;255;woods
3907;land;255;woods
3908;land;255;woods
3909;land;255;woods
3910;land;0;grasslands
3911;land;0;grasslands
3912;land;0;grasslands
3913;land;1;hills
3914;land;6;mountain
3915;land;6;mountain
3916;land;6;mountain
3917;land;6;mountain
3918;land;3;desert
3919;land;3;desert
3920;land;3;desert
3921;land;1;hills
3922;land;1;hills
3923;land;0;grasslands
3924;land;0;grasslands
3925;land;24;highlands
3926;land;24;highlands
3927;land;24;highlands
3928;land;255;woods
3929;land;0;grasslands
3930;land;0;grasslands
3931;land;0;grasslands
3932;land;0;grasslands
3933;land;0;grasslands
3934;land;254;jungle
3935;land;254;jungle
3936;land;254;jungle
3937;land;254;jungle
3938;land;255;woods
3939;land;12;forest
3940;land;9;marsh
3941;land;12;forest
3942;land;0;grasslands
3943;land;0;grasslands
3944;land;0;grasslands
3945;land;0;grasslands
3946;land;0;grasslands
3947;land;0;grasslands
3948;land;0;grasslands
